time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15,tactile16,tactile17,tactile18,tactile19,tactile20,tactile21,tactile22,tactile23,tactile24,tactile25,tactile26,tactile27,tactile28,tactile29,tactile30,tactile31,tactile32,tactile33,tactile34,tactile35,tactile36,tactile37,tactile38,tactile39,tactile40,tactile41,tactile42,tactile43,tactile44,tactile45,tactile46,tactile47,tactile48,tactile49,tactile50,tactile51,tactile52,tactile53,tactile54,tactile55,tactile56,tactile57,tactile58,tactile59,tactile60,tactile61,tactile62,tactile63,tactile64
2023/02/15/00:36:06.890716,3244590,1676381766,890677750,,10.0, 38.0, 23.0, 6.0, 4.0, 4.0, 36.0, 49.0, 118.0, 62.0, 5.0, 6.0, 0.0, 133.0, 7.0, 19.0, 12.0, 10.0, 20.0, 20.0, 2.0, 17.0, 4.0, 19.0, 2.0, 4.0, 12.0, 3.0, 2.0, 73.0, 40.0, 280.0, 2.0, 30.0, 0.0, 3.0, 1.0, 4078.0, 68.0, 122.0, 623.0, 10.0, 137.0, 29.0, 6.0, 264.0, 37.0, 75.0, 224.0, 5.0, 16.0, 54.0, 61.0, 36.0, 48.0, 3.0, 8.0, 11.0, 625.0, 38.0, 13.0, 18.0, 14.0, 6.0
2023/02/15/00:36:06.891718,3244591,1676381766,891676365,,10.0, 37.0, 23.0, 6.0, 5.0, 4.0, 36.0, 50.0, 117.0, 64.0, 4.0, 6.0, 0.0, 133.0, 7.0, 20.0, 13.0, 10.0, 19.0, 21.0, 2.0, 17.0, 4.0, 19.0, 2.0, 4.0, 12.0, 4.0, 2.0, 73.0, 40.0, 280.0, 2.0, 30.0, 1.0, 3.0, 1.0, 4078.0, 68.0, 119.0, 622.0, 10.0, 137.0, 27.0, 6.0, 265.0, 36.0, 75.0, 225.0, 7.0, 16.0, 55.0, 62.0, 36.0, 46.0, 3.0, 8.0, 11.0, 629.0, 38.0, 12.0, 18.0, 13.0, 6.0
2023/02/15/00:36:06.892724,3244592,1676381766,892679969,,10.0, 38.0, 23.0, 6.0, 4.0, 4.0, 36.0, 49.0, 118.0, 63.0, 4.0, 6.0, 1.0, 133.0, 7.0, 19.0, 12.0, 10.0, 20.0, 20.0, 2.0, 17.0, 4.0, 21.0, 2.0, 4.0, 12.0, 3.0, 2.0, 72.0, 41.0, 280.0, 2.0, 29.0, 1.0, 3.0, 1.0, 4079.0, 66.0, 121.0, 621.0, 10.0, 136.0, 27.0, 6.0, 265.0, 37.0, 73.0, 226.0, 5.0, 16.0, 55.0, 62.0, 36.0, 47.0, 3.0, 8.0, 13.0, 631.0, 38.0, 13.0, 18.0, 14.0, 6.0
2023/02/15/00:36:06.893719,3244593,1676381766,893677239,,10.0, 37.0, 22.0, 6.0, 4.0, 4.0, 36.0, 49.0, 116.0, 63.0, 4.0, 6.0, 1.0, 133.0, 7.0, 19.0, 12.0, 10.0, 20.0, 20.0, 2.0, 17.0, 4.0, 21.0, 2.0, 4.0, 12.0, 3.0, 2.0, 72.0, 41.0, 280.0, 2.0, 30.0, 1.0, 3.0, 1.0, 4079.0, 66.0, 123.0, 622.0, 11.0, 136.0, 27.0, 6.0, 266.0, 36.0, 73.0, 225.0, 5.0, 16.0, 54.0, 62.0, 36.0, 46.0, 3.0, 8.0, 11.0, 637.0, 38.0, 12.0, 18.0, 14.0, 6.0
2023/02/15/00:36:06.894730,3244594,1676381766,894681102,,11.0, 38.0, 22.0, 6.0, 4.0, 4.0, 35.0, 49.0, 118.0, 64.0, 4.0, 6.0, 0.0, 133.0, 8.0, 19.0, 12.0, 11.0, 20.0, 20.0, 3.0, 17.0, 4.0, 22.0, 2.0, 4.0, 13.0, 4.0, 2.0, 74.0, 41.0, 280.0, 2.0, 30.0, 0.0, 3.0, 0.0, 4079.0, 68.0, 123.0, 621.0, 10.0, 136.0, 27.0, 6.0, 265.0, 37.0, 75.0, 224.0, 5.0, 16.0, 54.0, 62.0, 36.0, 46.0, 3.0, 8.0, 11.0, 642.0, 38.0, 12.0, 18.0, 15.0, 5.0
2023/02/15/00:36:06.895725,3244595,1676381766,895680842,,11.0, 38.0, 22.0, 7.0, 4.0, 4.0, 37.0, 49.0, 120.0, 64.0, 6.0, 6.0, 1.0, 133.0, 8.0, 20.0, 12.0, 11.0, 20.0, 20.0, 2.0, 17.0, 4.0, 22.0, 2.0, 4.0, 12.0, 4.0, 2.0, 72.0, 40.0, 281.0, 2.0, 30.0, 1.0, 3.0, 1.0, 4079.0, 68.0, 123.0, 621.0, 10.0, 136.0, 28.0, 6.0, 266.0, 37.0, 73.0, 225.0, 5.0, 16.0, 54.0, 61.0, 37.0, 49.0, 3.0, 8.0, 11.0, 646.0, 38.0, 11.0, 18.0, 15.0, 6.0
2023/02/15/00:36:06.896719,3244596,1676381766,896678218,,11.0, 37.0, 23.0, 6.0, 4.0, 4.0, 36.0, 48.0, 119.0, 64.0, 4.0, 6.0, 0.0, 133.0, 7.0, 19.0, 13.0, 10.0, 21.0, 19.0, 2.0, 17.0, 2.0, 20.0, 2.0, 2.0, 12.0, 3.0, 2.0, 71.0, 40.0, 280.0, 2.0, 32.0, 0.0, 3.0, 1.0, 4082.0, 67.0, 123.0, 621.0, 11.0, 137.0, 29.0, 6.0, 265.0, 39.0, 73.0, 226.0, 5.0, 16.0, 54.0, 62.0, 37.0, 47.0, 3.0, 8.0, 11.0, 651.0, 38.0, 12.0, 18.0, 14.0, 6.0
2023/02/15/00:36:06.897722,3244597,1676381766,897675777,,10.0, 38.0, 23.0, 6.0, 4.0, 4.0, 36.0, 48.0, 119.0, 63.0, 4.0, 6.0, 1.0, 132.0, 8.0, 19.0, 12.0, 10.0, 21.0, 20.0, 2.0, 17.0, 4.0, 20.0, 2.0, 5.0, 12.0, 3.0, 2.0, 73.0, 42.0, 280.0, 2.0, 32.0, 2.0, 3.0, 1.0, 4080.0, 66.0, 123.0, 621.0, 12.0, 136.0, 27.0, 6.0, 266.0, 37.0, 73.0, 225.0, 5.0, 16.0, 54.0, 61.0, 36.0, 48.0, 2.0, 8.0, 10.0, 655.0, 38.0, 13.0, 18.0, 14.0, 6.0
2023/02/15/00:36:06.898727,3244598,1676381766,898676787,,10.0, 38.0, 23.0, 6.0, 4.0, 4.0, 34.0, 49.0, 118.0, 64.0, 4.0, 6.0, 1.0, 130.0, 6.0, 19.0, 12.0, 10.0, 21.0, 20.0, 2.0, 18.0, 4.0, 22.0, 2.0, 2.0, 12.0, 3.0, 2.0, 72.0, 42.0, 281.0, 2.0, 30.0, 1.0, 3.0, 1.0, 4079.0, 68.0, 122.0, 622.0, 11.0, 136.0, 27.0, 6.0, 267.0, 37.0, 73.0, 227.0, 6.0, 16.0, 54.0, 61.0, 36.0, 48.0, 3.0, 8.0, 14.0, 658.0, 38.0, 12.0, 17.0, 15.0, 6.0
2023/02/15/00:36:06.899761,3244599,1676381766,899707405,,9.0, 38.0, 23.0, 6.0, 5.0, 4.0, 35.0, 49.0, 118.0, 64.0, 4.0, 6.0, 0.0, 133.0, 8.0, 19.0, 12.0, 10.0, 21.0, 20.0, 2.0, 17.0, 4.0, 20.0, 2.0, 2.0, 10.0, 3.0, 2.0, 72.0, 41.0, 280.0, 2.0, 31.0, 1.0, 3.0, 1.0, 4079.0, 66.0, 122.0, 622.0, 11.0, 136.0, 27.0, 6.0, 268.0, 37.0, 73.0, 226.0, 5.0, 16.0, 54.0, 62.0, 36.0, 48.0, 3.0, 9.0, 11.0, 663.0, 39.0, 12.0, 18.0, 14.0, 6.0
2023/02/15/00:36:06.900715,3244600,1676381766,900675050,,10.0, 38.0, 23.0, 6.0, 4.0, 5.0, 35.0, 48.0, 120.0, 66.0, 4.0, 6.0, 0.0, 133.0, 5.0, 20.0, 12.0, 11.0, 21.0, 19.0, 2.0, 17.0, 4.0, 19.0, 2.0, 4.0, 12.0, 3.0, 2.0, 71.0, 40.0, 280.0, 2.0, 32.0, 1.0, 2.0, 1.0, 4079.0, 66.0, 123.0, 623.0, 10.0, 136.0, 27.0, 6.0, 266.0, 37.0, 73.0, 226.0, 4.0, 16.0, 54.0, 62.0, 36.0, 47.0, 3.0, 9.0, 10.0, 666.0, 38.0, 13.0, 18.0, 15.0, 6.0
2023/02/15/00:36:06.901716,3244601,1676381766,901677489,,10.0, 37.0, 23.0, 6.0, 5.0, 4.0, 36.0, 48.0, 116.0, 66.0, 4.0, 6.0, 1.0, 133.0, 7.0, 20.0, 12.0, 10.0, 21.0, 19.0, 2.0, 17.0, 4.0, 22.0, 2.0, 4.0, 12.0, 3.0, 2.0, 71.0, 41.0, 280.0, 2.0, 32.0, 0.0, 3.0, 1.0, 4079.0, 67.0, 125.0, 621.0, 11.0, 136.0, 27.0, 6.0, 267.0, 37.0, 73.0, 230.0, 5.0, 16.0, 54.0, 62.0, 37.0, 50.0, 3.0, 8.0, 11.0, 670.0, 38.0, 10.0, 18.0, 14.0, 6.0
2023/02/15/00:36:06.902714,3244602,1676381766,902674735,,10.0, 38.0, 23.0, 6.0, 5.0, 4.0, 35.0, 48.0, 117.0, 66.0, 4.0, 6.0, 1.0, 133.0, 7.0, 20.0, 13.0, 10.0, 21.0, 19.0, 2.0, 16.0, 4.0, 21.0, 2.0, 2.0, 11.0, 3.0, 2.0, 71.0, 40.0, 280.0, 2.0, 32.0, 1.0, 3.0, 1.0, 4079.0, 67.0, 123.0, 620.0, 10.0, 136.0, 27.0, 6.0, 267.0, 37.0, 73.0, 227.0, 5.0, 16.0, 54.0, 62.0, 37.0, 48.0, 3.0, 8.0, 11.0, 674.0, 38.0, 12.0, 18.0, 12.0, 6.0
2023/02/15/00:36:06.903722,3244603,1676381766,903677897,,11.0, 38.0, 23.0, 6.0, 4.0, 4.0, 36.0, 49.0, 120.0, 66.0, 4.0, 6.0, 1.0, 133.0, 8.0, 20.0, 12.0, 10.0, 21.0, 19.0, 2.0, 18.0, 4.0, 22.0, 2.0, 2.0, 11.0, 4.0, 2.0, 69.0, 39.0, 280.0, 2.0, 32.0, 1.0, 3.0, 1.0, 4079.0, 68.0, 125.0, 620.0, 11.0, 136.0, 27.0, 5.0, 266.0, 37.0, 73.0, 228.0, 4.0, 16.0, 54.0, 62.0, 36.0, 48.0, 3.0, 8.0, 11.0, 675.0, 38.0, 12.0, 18.0, 14.0, 6.0
2023/02/15/00:36:06.904915,3244604,1676381766,904722002,,10.0, 37.0, 23.0, 6.0, 4.0, 4.0, 35.0, 48.0, 116.0, 67.0, 4.0, 6.0, 1.0, 133.0, 6.0, 20.0, 12.0, 10.0, 22.0, 19.0, 2.0, 17.0, 4.0, 22.0, 2.0, 5.0, 11.0, 4.0, 2.0, 72.0, 41.0, 280.0, 2.0, 32.0, 1.0, 3.0, 1.0, 4079.0, 66.0, 125.0, 619.0, 11.0, 136.0, 27.0, 6.0, 266.0, 37.0, 73.0, 227.0, 4.0, 16.0, 54.0, 62.0, 37.0, 48.0, 3.0, 8.0, 11.0, 674.0, 38.0, 11.0, 18.0, 16.0, 6.0
2023/02/15/00:36:06.905731,3244605,1676381766,905680596,,10.0, 38.0, 23.0, 6.0, 4.0, 4.0, 34.0, 48.0, 117.0, 68.0, 4.0, 6.0, 1.0, 133.0, 7.0, 20.0, 13.0, 10.0, 22.0, 19.0, 2.0, 17.0, 4.0, 22.0, 2.0, 5.0, 11.0, 4.0, 2.0, 72.0, 38.0, 280.0, 2.0, 33.0, 1.0, 3.0, 0.0, 4079.0, 67.0, 125.0, 620.0, 10.0, 137.0, 27.0, 6.0, 267.0, 37.0, 73.0, 226.0, 4.0, 16.0, 54.0, 62.0, 37.0, 48.0, 3.0, 8.0, 11.0, 683.0, 38.0, 11.0, 18.0, 16.0, 6.0
2023/02/15/00:36:06.906715,3244606,1676381766,906675200,,10.0, 38.0, 23.0, 5.0, 4.0, 4.0, 34.0, 48.0, 115.0, 68.0, 2.0, 6.0, 1.0, 133.0, 7.0, 20.0, 13.0, 10.0, 22.0, 19.0, 2.0, 17.0, 4.0, 22.0, 2.0, 5.0, 11.0, 3.0, 2.0, 71.0, 36.0, 281.0, 2.0, 33.0, 1.0, 3.0, 2.0, 4080.0, 66.0, 125.0, 618.0, 10.0, 137.0, 27.0, 6.0, 267.0, 38.0, 73.0, 227.0, 4.0, 16.0, 55.0, 62.0, 36.0, 49.0, 3.0, 8.0, 11.0, 687.0, 38.0, 10.0, 18.0, 14.0, 6.0
2023/02/15/00:36:06.907720,3244607,1676381766,907678147,,10.0, 38.0, 23.0, 6.0, 5.0, 2.0, 35.0, 48.0, 115.0, 68.0, 4.0, 6.0, 1.0, 133.0, 8.0, 19.0, 14.0, 10.0, 26.0, 19.0, 2.0, 17.0, 2.0, 22.0, 2.0, 5.0, 12.0, 3.0, 2.0, 73.0, 36.0, 280.0, 2.0, 34.0, 1.0, 3.0, 1.0, 4079.0, 66.0, 123.0, 619.0, 10.0, 137.0, 26.0, 6.0, 265.0, 38.0, 73.0, 227.0, 5.0, 16.0, 54.0, 62.0, 36.0, 48.0, 3.0, 8.0, 11.0, 693.0, 38.0, 10.0, 18.0, 15.0, 6.0
2023/02/15/00:36:06.908723,3244608,1676381766,908676791,,10.0, 37.0, 23.0, 6.0, 4.0, 4.0, 36.0, 48.0, 116.0, 68.0, 4.0, 6.0, 1.0, 133.0, 7.0, 19.0, 13.0, 10.0, 22.0, 19.0, 2.0, 18.0, 4.0, 23.0, 2.0, 5.0, 12.0, 3.0, 2.0, 72.0, 37.0, 281.0, 2.0, 34.0, 1.0, 3.0, 1.0, 4080.0, 67.0, 125.0, 620.0, 10.0, 136.0, 25.0, 6.0, 266.0, 37.0, 73.0, 225.0, 5.0, 16.0, 54.0, 62.0, 37.0, 50.0, 3.0, 9.0, 11.0, 694.0, 38.0, 11.0, 18.0, 15.0, 5.0
2023/02/15/00:36:06.909722,3244609,1676381766,909675033,,10.0, 38.0, 23.0, 6.0, 4.0, 3.0, 35.0, 49.0, 118.0, 68.0, 4.0, 6.0, 1.0, 133.0, 7.0, 19.0, 12.0, 13.0, 21.0, 19.0, 2.0, 17.0, 4.0, 22.0, 2.0, 5.0, 12.0, 4.0, 2.0, 71.0, 36.0, 281.0, 2.0, 34.0, 1.0, 3.0, 1.0, 4081.0, 67.0, 126.0, 618.0, 11.0, 136.0, 27.0, 6.0, 266.0, 37.0, 73.0, 224.0, 5.0, 16.0, 54.0, 62.0, 37.0, 50.0, 3.0, 8.0, 10.0, 703.0, 38.0, 11.0, 19.0, 15.0, 6.0
2023/02/15/00:36:06.910716,3244610,1676381766,910677678,,11.0, 38.0, 23.0, 6.0, 4.0, 4.0, 35.0, 48.0, 116.0, 68.0, 4.0, 6.0, 1.0, 133.0, 8.0, 19.0, 13.0, 10.0, 22.0, 19.0, 2.0, 17.0, 4.0, 22.0, 2.0, 5.0, 12.0, 4.0, 2.0, 72.0, 37.0, 281.0, 2.0, 34.0, 1.0, 3.0, 1.0, 4079.0, 67.0, 125.0, 618.0, 10.0, 136.0, 27.0, 6.0, 266.0, 36.0, 73.0, 224.0, 4.0, 16.0, 54.0, 62.0, 37.0, 50.0, 3.0, 8.0, 11.0, 705.0, 38.0, 12.0, 19.0, 14.0, 6.0
2023/02/15/00:36:06.911728,3244611,1676381766,911674541,,11.0, 38.0, 24.0, 6.0, 4.0, 4.0, 34.0, 48.0, 116.0, 68.0, 4.0, 6.0, 1.0, 133.0, 7.0, 19.0, 13.0, 11.0, 21.0, 19.0, 2.0, 16.0, 4.0, 22.0, 2.0, 5.0, 11.0, 3.0, 2.0, 72.0, 37.0, 282.0, 2.0, 34.0, 1.0, 3.0, 1.0, 4079.0, 68.0, 125.0, 618.0, 10.0, 136.0, 29.0, 6.0, 266.0, 36.0, 72.0, 224.0, 4.0, 16.0, 55.0, 62.0, 37.0, 49.0, 3.0, 7.0, 12.0, 714.0, 38.0, 11.0, 18.0, 16.0, 6.0
2023/02/15/00:36:06.912729,3244612,1676381766,912680397,,12.0, 38.0, 23.0, 6.0, 4.0, 4.0, 36.0, 48.0, 118.0, 68.0, 4.0, 6.0, 1.0, 133.0, 8.0, 19.0, 13.0, 10.0, 22.0, 19.0, 2.0, 17.0, 4.0, 22.0, 2.0, 4.0, 12.0, 4.0, 2.0, 72.0, 34.0, 281.0, 2.0, 35.0, 1.0, 3.0, 1.0, 4079.0, 66.0, 125.0, 619.0, 10.0, 137.0, 27.0, 6.0, 267.0, 37.0, 73.0, 224.0, 4.0, 16.0, 55.0, 62.0, 37.0, 50.0, 3.0, 8.0, 10.0, 720.0, 38.0, 12.0, 18.0, 16.0, 6.0
2023/02/15/00:36:06.913814,3244613,1676381766,913700546,,11.0, 37.0, 23.0, 6.0, 4.0, 4.0, 36.0, 48.0, 116.0, 69.0, 4.0, 6.0, 0.0, 133.0, 8.0, 19.0, 13.0, 10.0, 22.0, 19.0, 3.0, 17.0, 4.0, 22.0, 2.0, 5.0, 11.0, 3.0, 2.0, 71.0, 37.0, 280.0, 2.0, 34.0, 0.0, 3.0, 1.0, 4079.0, 68.0, 126.0, 616.0, 10.0, 137.0, 27.0, 6.0, 267.0, 37.0, 75.0, 225.0, 4.0, 16.0, 55.0, 62.0, 37.0, 50.0, 3.0, 8.0, 11.0, 720.0, 38.0, 12.0, 20.0, 16.0, 6.0
2023/02/15/00:36:06.914776,3244614,1676381766,914682436,,12.0, 38.0, 22.0, 6.0, 5.0, 4.0, 35.0, 49.0, 119.0, 69.0, 4.0, 6.0, 0.0, 133.0, 8.0, 19.0, 12.0, 10.0, 22.0, 19.0, 2.0, 16.0, 4.0, 22.0, 2.0, 5.0, 12.0, 4.0, 2.0, 71.0, 35.0, 283.0, 2.0, 34.0, 1.0, 3.0, 4.0, 4079.0, 68.0, 126.0, 616.0, 11.0, 136.0, 27.0, 6.0, 266.0, 37.0, 73.0, 225.0, 5.0, 15.0, 55.0, 63.0, 36.0, 51.0, 3.0, 8.0, 11.0, 727.0, 40.0, 11.0, 19.0, 16.0, 6.0
2023/02/15/00:36:06.915731,3244615,1676381766,915679295,,11.0, 38.0, 23.0, 6.0, 4.0, 4.0, 35.0, 48.0, 119.0, 69.0, 4.0, 6.0, 1.0, 133.0, 8.0, 19.0, 13.0, 10.0, 21.0, 16.0, 2.0, 17.0, 4.0, 24.0, 2.0, 5.0, 12.0, 4.0, 2.0, 71.0, 37.0, 283.0, 2.0, 36.0, 0.0, 3.0, 1.0, 4079.0, 68.0, 127.0, 616.0, 10.0, 136.0, 27.0, 6.0, 267.0, 37.0, 73.0, 225.0, 4.0, 16.0, 55.0, 62.0, 36.0, 49.0, 3.0, 8.0, 11.0, 734.0, 38.0, 10.0, 19.0, 16.0, 6.0
2023/02/15/00:36:06.916712,3244616,1676381766,916678029,,12.0, 38.0, 23.0, 6.0, 4.0, 4.0, 35.0, 49.0, 120.0, 69.0, 4.0, 6.0, 0.0, 134.0, 8.0, 19.0, 12.0, 10.0, 22.0, 19.0, 2.0, 17.0, 4.0, 22.0, 2.0, 5.0, 12.0, 3.0, 2.0, 72.0, 34.0, 283.0, 2.0, 34.0, 0.0, 3.0, 1.0, 4080.0, 68.0, 128.0, 615.0, 10.0, 136.0, 27.0, 6.0, 267.0, 37.0, 73.0, 223.0, 4.0, 16.0, 54.0, 63.0, 36.0, 52.0, 3.0, 8.0, 11.0, 741.0, 38.0, 11.0, 20.0, 17.0, 6.0
2023/02/15/00:36:06.917714,3244617,1676381766,917674399,,11.0, 37.0, 24.0, 6.0, 4.0, 4.0, 35.0, 48.0, 114.0, 69.0, 4.0, 5.0, 0.0, 134.0, 8.0, 19.0, 12.0, 10.0, 25.0, 19.0, 2.0, 16.0, 4.0, 22.0, 2.0, 5.0, 12.0, 4.0, 2.0, 72.0, 34.0, 282.0, 2.0, 34.0, 0.0, 1.0, 1.0, 4080.0, 68.0, 128.0, 616.0, 11.0, 136.0, 27.0, 6.0, 267.0, 37.0, 73.0, 224.0, 4.0, 16.0, 54.0, 62.0, 37.0, 50.0, 3.0, 8.0, 11.0, 743.0, 38.0, 11.0, 20.0, 16.0, 6.0
2023/02/15/00:36:06.919115,3244618,1676381766,919053601,,11.0, 37.0, 23.0, 6.0, 5.0, 4.0, 35.0, 48.0, 116.0, 69.0, 4.0, 5.0, 1.0, 134.0, 8.0, 22.0, 13.0, 11.0, 22.0, 19.0, 2.0, 17.0, 4.0, 23.0, 2.0, 5.0, 11.0, 4.0, 2.0, 71.0, 33.0, 282.0, 2.0, 34.0, 1.0, 3.0, 1.0, 4079.0, 68.0, 127.0, 614.0, 10.0, 136.0, 29.0, 6.0, 268.0, 38.0, 73.0, 225.0, 4.0, 16.0, 56.0, 62.0, 37.0, 50.0, 3.0, 9.0, 10.0, 748.0, 38.0, 11.0, 20.0, 17.0, 6.0
2023/02/15/00:36:06.919710,3244619,1676381766,919676603,,11.0, 38.0, 23.0, 5.0, 4.0, 4.0, 34.0, 49.0, 115.0, 70.0, 4.0, 5.0, 0.0, 134.0, 8.0, 19.0, 13.0, 9.0, 22.0, 19.0, 2.0, 17.0, 4.0, 24.0, 2.0, 5.0, 11.0, 3.0, 2.0, 71.0, 33.0, 283.0, 2.0, 34.0, 0.0, 3.0, 1.0, 4079.0, 66.0, 127.0, 614.0, 10.0, 136.0, 27.0, 6.0, 267.0, 38.0, 73.0, 224.0, 5.0, 16.0, 55.0, 62.0, 37.0, 49.0, 3.0, 8.0, 11.0, 752.0, 38.0, 11.0, 19.0, 17.0, 6.0
2023/02/15/00:36:06.920702,3244620,1676381766,920672224,,11.0, 37.0, 21.0, 6.0, 3.0, 4.0, 35.0, 48.0, 116.0, 69.0, 4.0, 6.0, 0.0, 133.0, 8.0, 20.0, 13.0, 10.0, 22.0, 19.0, 2.0, 17.0, 4.0, 22.0, 2.0, 5.0, 12.0, 4.0, 2.0, 71.0, 29.0, 283.0, 2.0, 34.0, 1.0, 3.0, 1.0, 4080.0, 68.0, 127.0, 614.0, 10.0, 136.0, 27.0, 6.0, 267.0, 38.0, 73.0, 223.0, 4.0, 16.0, 56.0, 62.0, 36.0, 50.0, 3.0, 8.0, 10.0, 753.0, 39.0, 11.0, 19.0, 17.0, 6.0
2023/02/15/00:36:06.921717,3244621,1676381766,921674941,,11.0, 38.0, 21.0, 6.0, 4.0, 4.0, 35.0, 48.0, 116.0, 68.0, 4.0, 7.0, 0.0, 133.0, 8.0, 19.0, 13.0, 10.0, 22.0, 19.0, 2.0, 17.0, 5.0, 22.0, 2.0, 5.0, 11.0, 5.0, 2.0, 72.0, 30.0, 283.0, 2.0, 34.0, 1.0, 3.0, 1.0, 4079.0, 67.0, 127.0, 613.0, 11.0, 136.0, 28.0, 6.0, 267.0, 38.0, 75.0, 224.0, 4.0, 16.0, 56.0, 62.0, 36.0, 50.0, 3.0, 8.0, 11.0, 754.0, 38.0, 11.0, 18.0, 18.0, 6.0
2023/02/15/00:36:06.922710,3244622,1676381766,922672967,,11.0, 37.0, 21.0, 6.0, 4.0, 4.0, 35.0, 48.0, 114.0, 72.0, 4.0, 6.0, 1.0, 132.0, 8.0, 20.0, 12.0, 10.0, 22.0, 19.0, 2.0, 16.0, 4.0, 22.0, 2.0, 5.0, 12.0, 4.0, 2.0, 72.0, 29.0, 283.0, 2.0, 34.0, 1.0, 3.0, 1.0, 4079.0, 68.0, 127.0, 612.0, 10.0, 136.0, 27.0, 6.0, 266.0, 37.0, 73.0, 225.0, 4.0, 16.0, 55.0, 62.0, 36.0, 49.0, 3.0, 8.0, 10.0, 757.0, 38.0, 11.0, 20.0, 17.0, 6.0
2023/02/15/00:36:06.923856,3244623,1676381766,923735572,,11.0, 37.0, 20.0, 5.0, 4.0, 4.0, 35.0, 48.0, 115.0, 69.0, 4.0, 6.0, 1.0, 132.0, 8.0, 22.0, 12.0, 10.0, 24.0, 19.0, 2.0, 17.0, 4.0, 22.0, 2.0, 5.0, 11.0, 4.0, 2.0, 72.0, 28.0, 283.0, 2.0, 34.0, 0.0, 3.0, 1.0, 4079.0, 66.0, 128.0, 613.0, 11.0, 136.0, 27.0, 6.0, 266.0, 37.0, 74.0, 226.0, 4.0, 16.0, 55.0, 62.0, 37.0, 51.0, 3.0, 8.0, 11.0, 766.0, 38.0, 11.0, 18.0, 18.0, 6.0
2023/02/15/00:36:06.924731,3244624,1676381766,924680120,,11.0, 38.0, 21.0, 6.0, 4.0, 4.0, 35.0, 48.0, 116.0, 69.0, 3.0, 6.0, 1.0, 133.0, 8.0, 20.0, 13.0, 10.0, 22.0, 19.0, 2.0, 16.0, 4.0, 23.0, 2.0, 6.0, 11.0, 3.0, 2.0, 71.0, 31.0, 283.0, 2.0, 34.0, 1.0, 3.0, 1.0, 4079.0, 68.0, 128.0, 613.0, 10.0, 136.0, 27.0, 6.0, 266.0, 37.0, 73.0, 226.0, 4.0, 16.0, 55.0, 62.0, 36.0, 52.0, 3.0, 8.0, 11.0, 770.0, 38.0, 11.0, 19.0, 17.0, 6.0
2023/02/15/00:36:06.925724,3244625,1676381766,925677164,,11.0, 38.0, 22.0, 6.0, 4.0, 4.0, 35.0, 49.0, 116.0, 68.0, 4.0, 6.0, 1.0, 132.0, 8.0, 20.0, 13.0, 10.0, 23.0, 19.0, 2.0, 18.0, 4.0, 24.0, 2.0, 5.0, 11.0, 3.0, 2.0, 71.0, 31.0, 282.0, 2.0, 34.0, 1.0, 3.0, 2.0, 4079.0, 68.0, 128.0, 613.0, 11.0, 137.0, 27.0, 6.0, 265.0, 38.0, 74.0, 226.0, 4.0, 15.0, 55.0, 62.0, 37.0, 50.0, 3.0, 8.0, 11.0, 778.0, 38.0, 11.0, 19.0, 18.0, 6.0
2023/02/15/00:36:06.926715,3244626,1676381766,926675800,,11.0, 38.0, 21.0, 6.0, 4.0, 4.0, 35.0, 49.0, 116.0, 66.0, 4.0, 5.0, 0.0, 133.0, 8.0, 19.0, 13.0, 10.0, 23.0, 19.0, 2.0, 18.0, 4.0, 22.0, 2.0, 4.0, 12.0, 3.0, 2.0, 70.0, 31.0, 282.0, 2.0, 34.0, 1.0, 3.0, 1.0, 4079.0, 69.0, 128.0, 614.0, 11.0, 137.0, 27.0, 6.0, 265.0, 38.0, 73.0, 226.0, 4.0, 16.0, 55.0, 60.0, 37.0, 50.0, 3.0, 8.0, 11.0, 780.0, 38.0, 11.0, 19.0, 17.0, 6.0
2023/02/15/00:36:06.927714,3244627,1676381766,927674936,,11.0, 38.0, 21.0, 5.0, 5.0, 4.0, 35.0, 48.0, 116.0, 66.0, 4.0, 6.0, 1.0, 133.0, 8.0, 19.0, 13.0, 10.0, 23.0, 20.0, 2.0, 17.0, 4.0, 24.0, 2.0, 4.0, 12.0, 3.0, 2.0, 72.0, 29.0, 281.0, 2.0, 34.0, 1.0, 3.0, 1.0, 4079.0, 69.0, 129.0, 612.0, 10.0, 137.0, 27.0, 6.0, 265.0, 38.0, 72.0, 225.0, 3.0, 16.0, 56.0, 62.0, 37.0, 50.0, 3.0, 8.0, 11.0, 788.0, 38.0, 12.0, 19.0, 16.0, 6.0
